feature_name,feature_type,country,population,latitude,longitude
Guatemala City,City,Guatemala,1024000,14.6230805,-90.5289114
Zhuhai,City,China,1023000,22.2788903,113.5658319
Florianópolis,City,Brazil,1023000,-27.5780387,-48.5219664
Port Elizabeth,City,South Africa,1021000,-33.9680879,25.598083
Jiamusi,City,China,1020000,46.8319672,130.3480716
Port Harcourt,City,Nigeria,1020000,4.8119481,7.0080549
Ufa,City,Russia,1018000,54.7919207,56.0380854
Bridgeport,City,United States of America,1018000,41.1819245,-73.201907
Buffalo,City,United States of America,1016000,42.8819241,-78.8819479
Hengyang,City,China,1016000,26.8819705,112.5880704
Benxi,City,China,1012000,41.3323288,123.748061
Haifa,City,Israel,1011000,32.8223573,34.9780789
Medina,City,Saudi Arabia,1010000,24.5019349,39.5780565
Bucaramanga,City,Colombia,1009000,7.1320391,-73.1278289
Maracay,City,Venezuela,1007000,10.2488256,-67.597753
Rotterdam,City,Netherlands,1005000,51.921915,4.4780285
Homs,City,Syria,1005000,34.7319048,36.7180761
Cologne,City,Germany,1004000,50.9319495,6.9480586
Qinhuangdao,City,China,1003000,39.9323109,119.6180805
Fez,City,Morocco,1002000,34.0565455,-5.0023231
Cochabamba,City,Bolivia,1000000,-17.410011,-66.1699768
Aden,City,Yemen,1000000,12.7797225,45.0094901
Baoshan,City,China,1000000,25.119977,99.1500097
Yongzhou,City,China,1000000,26.417919935871467,111.60913498645752
Da Nang,City,Vietnam,1000000,16.0600391,108.2499711
Kitakyūshū,City,Japan,997536,33.870399,130.8200146
Perm,City,Russia,997000,58.0019056,56.2480468
Ahvaz,City,Iran,996000,31.2819345,48.7180671
Charlotte,City,United States of America,995000,35.2069404,-80.8319839
Jodhpur,City,India,995000,26.2937118,73.014827
San Luis Potosí,City,Mexico,992000,22.1719221,-101.0019414
Yinchuan,City,China,991000,38.4699195,106.2710916
Odessa,City,Ukraine,991000,46.4919622,30.7080553
N'Djamena,City,Chad,989000,12.1150424,15.0472025
Jacksonville,City,United States of America,988000,30.3319666,-81.6719327
Jiaxing,City,China,988000,30.7723532,120.7480374
Donetsk,City,Ukraine,988000,48.0019475,37.8280342
Joinville,City,Brazil,988000,-26.3180122,-48.8418952
Guilin,City,China,987000,25.281939,110.2780822
Duhok,City,Iraq,986000,36.8667001,43.0000026
Volgograd,City,Russia,984000,48.7119558,44.4980146
Guwahati,City,India,983000,26.1619628,91.7680492
Yichun,City,China,982000,27.8352792,114.3980541
Yangquan,City,China,981448,37.869974,113.5700081
Natal,City,Brazil,980588,-6.9838257,-60.2699494
Chandigarh,City,India,979000,30.7219428,76.7780598
Gwalior,City,India,978000,26.20003488730391,78.16919652961643
Hamamatsu,City,Japan,977023,34.7180733,137.7327193
Qom,City,Iran,973000,34.6519613,50.9480602
Salt Lake City,City,United States of America,966000,40.7769622,-111.9319978
Mérida,City,Mexico,965000,20.9685847,-89.6185794
Jixi,City,China,965000,45.3019056,130.9680854
Xinyi,City,China,962656,34.3800061,118.3500264
Querétaro,City,Mexico,961000,20.577704021966365,-100.38666708699424
Pingxiang,City,China,961000,27.6219512,113.8480968
João Pessoa,City,Brazil,956000,-7.0991893,-34.878017
Kelang,City,Malaysia,956000,3.043281395168714,101.4470587176879
Jinzhou,City,China,956000,41.1223158,121.0980936
Salerno,City,Italy,954265,40.6803967,14.7699406
Thiruvananthapuram,City,India,954000,8.515520591980557,76.92519070332577
Kozhikode,City,India,953000,11.2523819,75.7680439
Ogbomosho,City,Nigeria,951000,8.1319522,4.2380431
Tiruchirappalli,City,India,951000,10.80054141894286,78.68751168489561
General Santos,City,Philippines,950530,6.1108272,125.1747261
Hue,City,Vietnam,950000,16.4699882,107.5800378
Bacolod,City,Philippines,949354,10.6316883,122.9816817
Louisville,City,United States of America,948000,38.2269628,-85.7506501
Nantong,City,China,947000,31.982268964224712,120.92458731909477
Tulsa,City,United States of America,946962,36.1200033,-95.9300208
Tegucigalpa,City,Honduras,946000,14.1039908,-87.2194752
Foshan,City,China,943000,23.01047704904841,113.1135762389419
Songnam,City,South Korea,942000,37.440557,127.1358319
Kingston,City,Jamaica,937700,17.9770766,-76.7674337
Naypyidaw,City,Myanmar,930000,19.7685029,96.1166727
Nice,City,France,927000,43.7169636,7.2630781
Irbil,City,Iraq,926000,36.1809895,44.0066751
Krasnoyarsk,City,Russia,925000,56.0159286,92.8640547
Djibouti,City,Djibouti,923000,11.5950145,43.1480017
Olinda,City,Brazil,921840,-7.999991,-34.8499506
Managua,City,Nicaragua,920000,12.1549624,-86.2704375
Antwerpen,City,Belgium,920000,51.2223194,4.4130712
Konya,City,Turkey,919000,37.8769583,32.4730639
Bogor,City,Indonesia,918000,-6.5680549,106.7480651
Niamey,City,Niger,915000,13.5186518,2.1147102
Huaibei,City,China,913000,33.9523141,116.7480749
Xinyu,City,China,913000,27.801966,114.9280309
Hartford,City,United States of America,913000,41.771966,-72.6819129
Richmond,City,United States of America,912000,37.5519652,-77.4519319
Teresina,City,Brazil,907000,-5.0930545,-42.7819551
Naha,City,Japan,905238,26.2071717,127.6729716
Xinxiang,City,China,903000,35.30157530547628,113.90892644214637
Goyang,City,South Korea,903000,37.6546817,126.8353027
Yibin,City,China,902000,28.7719327,104.5680948
Albuquerque,City,United States of America,898642,35.1049748,-106.6413308
Aba,City,Nigeria,897560,5.100398,7.34998
Maiduguri,City,Nigeria,896000,11.851906,13.1580671
Tirana,City,Albania,895350,41.3275407,19.818883
Kathmandu,City,Nepal,895000,27.7186378,85.3146964
Az Zarqa,City,Jordan,894691,32.0699921,36.1000081
Tarsus,City,Turkey,894318,36.9203937,34.8799792
Bengbu,City,China,894000,32.9519359,117.3280911
Mendoza,City,Argentina,893000,-32.8813842,-68.818557
Hubballi,City,India,890000,15.3619243,75.1230704
Concepción,City,Chile,889725,-36.8300142,-73.050022
Zaria,City,Nigeria,889000,11.0819272,7.7080639
Cartagena,City,Colombia,887000,10.4016844,-75.5163394
Mysuru,City,India,887000,12.3119296,76.6580671
Anyang,City,China,887000,36.0819257,114.3480663
Mexicali,City,Mexico,885000,32.6519284,-115.481962
Ulaanbaatar,City,Mongolia,885000,47.9186193,106.9146699
Tongliao,City,China,884000,43.6219048,122.268048
Newcastle,City,United Kingdom,882000,54.98974205316957,-1.6116254893345796
Mombasa,City,Kenya,882000,-4.0380802,39.6879723
Bandar Lampung,City,Indonesia,881801,-5.4496041,105.3000219
Omaha,City,United States of America,877110,41.2400008,-96.0099901
Nashville,City,United States of America,877000,36.1719202,-86.7819308
Novo Hamburgo,City,Brazil,876990,-29.709622,-51.1399899
Callao,City,Peru,876877,-12.0700268,-77.1349665
Bilbao,City,Spain,875552,43.2499815,-2.9299868
Johor Bahru,City,Malaysia,875000,1.4819705,103.7280944
Yichang,City,China,875000,30.7019182,111.2780728
Raipur,City,India,875000,21.2369404,81.6330606
Salem,City,India,873000,11.6719428,78.1781294
Yangjiang,City,China,872363,21.8504092,111.9700024
Marrakesh,City,Morocco,872000,31.631939,-8.0019333
Kaifeng,City,China,872000,34.793813585881864,114.35481884772807
Albany,City,United States of America,870716,42.653743922035616,-73.75755317778979
Basra,City,Iraq,870000,30.5154696,47.8116108
Dandong,City,China,870000,40.1455537,124.3916393
Aguascalientes,City,Mexico,869000,21.8814058,-102.2923593
Okayama,City,Japan,866092,34.6720296,133.9170865
Bucheon,City,South Korea,866000,37.5008348,126.7811097
Xuanzhou,City,China,866000,30.9544459,118.7533319
Bandar Lampung,City,Indonesia,865000,-5.4280728,105.2680521
Rizhao,City,China,865000,35.4303813,119.4500109
Palermo,City,Italy,863000,38.1269689,13.3480814
Cardiff,City,United Kingdom,861400,51.48261904913091,-3.1675981955277295
Kigali,City,Rwanda,860000,-1.9516442,30.0585859
Tampico,City,Mexico,859419,22.30002,-97.8700057
Jiaozuo,City,China,857000,35.200690500087106,113.25955287067012
Padang,City,Indonesia,855000,-0.9580614,100.3580675
Jullundur,City,India,855000,31.3368665,75.5670743
Valparaíso,City,Chile,854000,-33.04773936269631,-71.61702619154609
Zhenjiang,City,China,854000,32.175729712978345,119.43048109709629
Shache,City,China,851374,38.4261416,77.2500028
Zunyi,City,China,849000,27.7019721,106.9180805
Anshun,City,China,849000,26.2523448,105.9280635
Pingdingshan,City,China,849000,33.7323534,113.2980529
Toulouse,City,France,847000,43.6219048,1.4479809
New Haven,City,United States of America,846766,41.3303829,-72.9000053
Nova Iguaçu,City,Brazil,844583,-22.755051717816965,-43.44518951988282
Bhubaneswar,City,India,844000,20.2723739,85.8254145
Voronezh,City,Russia,844000,51.66539025109858,39.18684252206281
Saratov,City,Russia,843000,51.5819357,46.0280504
Duque de Caxias,City,Brazil,842890,-22.796378408911043,-43.30560241118898
Yuci,City,China,840000,37.6823448,112.7280618
Yancheng,City,China,839000,33.337876796411734,120.16752009132611
Bishkek,City,Kyrgyzstan,837000,42.8750253,74.5832584
Oslo,City,Norway,835000,59.9186361,10.7480333
Cuernavaca,City,Mexico,834001,18.9211048,-99.2399996
Linfen,City,China,834000,36.0822875,111.5180582
Bangui,City,Central African Rep.,831925,4.3666443,18.5582881
Warri,City,Nigeria,830106,5.5199589,5.7599996
Basel,City,Switzerland,830000,47.580389,7.590017
Tucumán,City,Argentina,830000,-26.8140543,-65.21857
Kermanshah,City,Iran,828313,34.381952,47.0580651
Thessaloniki,City,Greece,828000,40.6980522,22.8830549
Freetown,City,Sierra Leone,827000,8.4719573,-13.2361616
Kota,City,India,827000,25.1819451,75.8330529
Braga,City,Portugal,826833,41.5549945,-8.4213312
Jhansi,City,India,826494,25.4529541,78.5574682
Yueyang,City,China,826000,29.3819988,113.0980651
Nottingham,City,United Kingdom,825600,52.941084202004,-1.1657063345433347
Agadir,City,Morocco,825467,30.4399882,-9.6200436
Tucson,City,United States of America,823000,32.2069426,-110.8919321
Butterworth,City,Malaysia,821652,5.4170711,100.4000109
Bareilly,City,India,817000,28.3473332,79.4180537
Jos,City,Nigeria,816824,9.929974,8.8900411
Xingyi,City,China,816000,25.092364,104.8880753
Arequipa,City,Peru,815000,-16.418048,-71.5319573
Cebu,City,Philippines,815000,10.3219219,123.8981294
Liverpool,City,United Kingdom,811000,53.405068298036525,-2.961934009816594
Wuhu,City,China,810000,31.3523695,118.3680277
Langfang,City,China,810000,39.5223101,116.6780533
Rajshahi,City,Bangladesh,810000,24.3769296,88.6030744
Culiacán,City,Mexico,809000,24.8319406,-107.3819138
Zhaotang,City,China,809000,27.3223312,103.7180692
Valencia,City,Spain,808000,39.4869634,-0.4019579
Cuiabá,City,Brazil,806000,-15.5676606,-56.086931
Lingyuan,City,China,806000,41.2419459,119.3991652
Qui Nhon,City,Vietnam,805290,13.7799715,109.1800435
Aligarh,City,India,805000,27.8941568,78.059842
Malang,City,Indonesia,805000,-7.9780464,112.6080692
Lviv,City,Ukraine,803880,49.8349801,24.0299955
Bordeaux,City,France,803000,44.8519589,-0.5969589
St. Petersburg,City,United States of America,800313,27.7705388,-82.6793826
Baoji,City,China,800000,34.3800061,107.1499865
Pekanbaru,City,Indonesia,799000,0.5669101,101.4230671
Oran,City,Algeria,798000,35.7119483,-0.6219186
Yingkow,City,China,795000,40.6722915,122.2780732
Bhiwandi,City,India,795000,19.351965,73.12805
Liaoyang,City,China,794000,41.2819443,123.17807
Chihuahua,City,Mexico,793000,28.6469274,-106.0869282
Jammu,City,India,791000,32.7137334,74.8447928
Malacca,City,Malaysia,788706,2.2064144,102.2464615
Zaporizhzhya,City,Ukraine,788000,47.859243,35.1748628
Oklahoma City,City,United States of America,788000,35.4719888,-97.5206294
Moradabad,City,India,787000,28.8437371,78.7548384
Honolulu,City,United States of America,786000,21.30342908415294,-157.85830077406945
New Orleans,City,United States of America,785000,29.968907521885654,-90.08836791917577
Antalya,City,Turkey,783000,36.891928,30.6980301
Al Hudaydah,City,Yemen,780000,14.7998914,42.951029
Islamabad,City,Pakistan,780000,33.689368483707085,73.08063017764825
Campo Grande,City,Brazil,778000,-20.4480863,-54.6185711
Shaoxing,City,China,777000,30.0023227,120.5681001
Yichun,City,China,777000,47.7018883,128.8980309
Mangaluru,City,India,776632,12.9000252,74.8499943
Wuppertal,City,Germany,776525,51.25001,7.169991
Cheongju,City,South Korea,775096,36.6438989,127.5011991
Dayton,City,United States of America,773000,39.7523219,-84.2019333
Hamhung,City,North Korea,773000,39.912002,127.5434883
Zamboanga,City,Philippines,773000,6.9219227,122.0780854
Ilorin,City,Nigeria,771000,8.4919561,4.54805
Fuyang,City,China,771000,30.0552792,119.9499985
Saarbrücken,City,Germany,770001,49.2503904,6.9700032
Shiyan,City,China,770000,32.5700391,110.7799975
Fuxin,City,China,770000,42.0124165,121.6580594
Quetta,City,Pakistan,768000,30.2219475,67.023048
Trujillo,City,Peru,765171,-8.1200354,-79.0199677
Kananga,City,Dem. Rep. Congo,765000,-5.8880964,22.3980716
Trabzon,City,Turkey,764714,40.9799909,39.7199939
Cotonou,City,Benin,762000,6.3629803922426715,2.4043547908879517
Jincheng,City,China,760000,35.500377,112.8300016
Łódź,City,Poland,758000,51.76779686697564,19.458228648552854
Kraków,City,Poland,756000,50.0619251,19.9580655
Rochester,City,United States of America,755000,43.1723715,-77.6218956
Saltillo,City,Mexico,754000,25.4219046,-101.0069282
Vientiane,City,Laos,754000,17.9666927,102.59998
São José dos Campos,City,Brazil,753769,-23.1999935,-45.8799492
El Paso,City,United States of America,753000,31.7819298,-106.511941
Taizz,City,Yemen,751000,13.6063984,44.0374743
Pietermaritzburg,City,South Africa,750845,-29.6100415,30.3900207
Tangier,City,Morocco,750060,35.77592490288572,-5.806197897901798
Namangan,City,Uzbekistan,750000,41.0000155,71.6699816
Hsinchu,City,Taiwan,750000,24.8167914,120.9767395
Changhua,City,Taiwan,750000,24.0734001,120.5134086
Fargona,City,Uzbekistan,750000,40.3899752,71.7800008
Kolhapur,City,India,750000,16.7,74.2200069
Liège,City,Belgium,749110,50.6299962,5.5800105
Stamford,City,United States of America,746920,41.0533456,-73.5391911
Ciudad Guayana,City,Venezuela,746535,8.3700175,-62.6199868
Hegang,City,China,743307,47.34662706575081,130.2967317638128
Riga,City,Latvia,742572,56.9500238,24.0999654
Nouakchott,City,Mauritania,742144,18.086427,-15.9753404
Naga,City,Philippines,741635,13.6191545,123.1813594
Gdańsk,City,Poland,740000,54.3599752,18.6400402
Ansan,City,South Korea,739493,37.3480678,126.8595328
Nürnberg,City,Germany,737304,49.4499907,11.0799849
Oyo,City,Nigeria,736072,7.8504368,3.9299821
St.  Paul,City,United States of America,734854,44.9439866,-93.0849748
Muscat,City,Oman,734697,23.58517901476684,58.37831058458708
Amravati,City,India,734451,20.925616407680952,77.78180983488605
Denpasar,City,Indonesia,732344,-8.6500289,115.2199849
Sokoto,City,Nigeria,732178,13.0600155,5.2400313
Beihai,City,China,728978,21.4804059,109.1000484
Ashgabat,City,Turkmenistan,727700,37.9499949,58.3832991
Bremen,City,Germany,724909,53.0800016,8.8000207
Arlington,City,United States of America,724777,32.6847608,-97.0202385
Lowell,City,United States of America,723629,42.6336884,-71.3166911
As Sulaymaniyah,City,Iraq,723170,35.5612777,45.4308597
Zagreb,City,Croatia,722526,45.8000067,15.9999947
Hanover,City,Germany,722490,52.3669702,9.7166573
Cúcuta,City,Colombia,722146,7.9200191,-72.5199768
Hamilton,City,Canada,721053,43.2499815,-79.8299958
Moshi,City,Tanzania,721018,-3.3396037,37.3399841
Shaoguan,City,China,720266,24.7999707,113.5799816
Tacoma,City,United States of America,719868,47.24056773446696,-122.44682411312154
Kumamoto,City,Japan,718232,32.8009294,130.700642
Lianyungang,City,China,715600,34.58701405953807,119.226193115
Acapulco,City,Mexico,715584,16.8499909,-99.915979
Kandahar,City,Afghanistan,715542,31.6100202,65.6949458
Dehra Dun,City,India,714223,30.320409,78.0500057
Jeonju,City,South Korea,711424,35.8314162,127.1403942
Samarkand,City,Uzbekistan,708000,39.6700191,66.9449987
Qingyuan,City,China,706717,23.7003996,113.0300927
Changzhi,City,China,706000,36.1838753,113.1052819
Akron,City,United States of America,703200,41.0703988,-81.519996
Tolyatti,City,Russia,702879,53.50809356149513,49.42006336630951
Jaboatao,City,Brazil,702621,-8.1100102,-35.0200436
Shizuoka,City,Japan,701561,34.9858348,138.3853926
Bulawayo,City,Zimbabwe,699385,-20.1699975,28.580002
Soledad,City,Colombia,698852,10.9200169,-74.7699945
Meknes,City,Morocco,697628,33.900423,-5.5599813
Sarajevo,City,Bosnia and Herz.,696731,43.8500224,18.3830017
Aksu,City,China,695000,41.1500063,80.2500264
La Plata,City,Argentina,694253,-34.9233210985585,-57.95443598989702
Malegaon,City,India,690844,20.5603587,74.5250012
Enugu,City,Nigeria,688862,6.4500314,7.4999967
Chișinău,City,Moldova,688134,47.0050236,28.8577111
Huangshi,City,China,688090,30.2200016,115.0999922
Aracaju,City,Brazil,685356,-10.9000207,-37.1199671
Stockton,City,United States of America,685306,37.958134,-121.289739
Bonn,City,Germany,680543,50.7204557,7.0800223
San Pedro Sula,City,Honduras,680091,15.5000216,-88.0299862
Nellore,City,India,678004,14.4399829,79.9899389
Catania,City,Italy,674542,37.4999707,15.0799991
Gorakhpur,City,India,674246,26.7503943,83.3800162
Ipoh,City,Malaysia,673318,4.5999892,101.0649833
Chongjin,City,North Korea,672614,41.7846188,129.79
Utsunomiya,City,Japan,667752,36.549977,139.8700048
Puyang,City,China,666322,35.7003906,114.9799996
Najaf,City,Iraq,665552,32.0003323,44.3353711
São José dos Pinhais,City,Brazil,665063,-25.5700297,-49.1800061
Syracuse,City,United States of America,662577,43.0499937,-76.1500137
Santo André,City,Brazil,662373,-23.652834,-46.5278166
Bytom,City,Poland,662247,50.3500391,18.9099979
Pointe-Noire,City,Congo,659084,-4.7700073,11.8800394
At Taif,City,Saudi Arabia,657282,21.262228,40.382279
Ismaïlia,City,Egypt,656135,30.5903408,32.2599841
Knoxville,City,United States of America,655400,35.9700124,-83.9200304
Shivamogga,City,India,654055,13.9303758,75.5600284
Biên Hòa,City,Vietnam,652646,10.9700139,106.8300577
Zhanyi,City,China,652604,25.6004645,103.8166499
Kryvyy Rih,City,Ukraine,652380,47.9283264,33.3449825
Turpan,City,China,651853,42.9353754,89.1650378
Andijan,City,Uzbekistan,650000,40.7900025,72.3399666
Irbid,City,Jordan,650000,32.5499886,35.8499975
Tiruppur,City,India,650000,11.0804206,77.3299979
Krasnodar,City,Russia,649851,45.0199768,39.0000378
Zaragoza,City,Spain,649404,41.6500016,-0.8899821
Genoa,City,Italy,647497,44.4099882,8.9300386
Lilongwe,City,Malawi,646750,-13.9832951,33.783302
Diyarbakır,City,Turkey,644763,37.920436,40.2300402
Morelia,City,Mexico,644306,19.7333808,-101.189493
Ulyanovsk,City,Russia,640680,54.329977,48.4100061
